customer_key,customer_name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Customer_Segment,Cluster,Segment_KMeans,PCA1,PCA2
12127,Carolyn Van,4500,1,45,1,2,4,Loyal Customers,0,Others,-0.6561806667280006,-1.0910511023343752
12128,Haley Hughes,4713,1,565,4,2,3,At Risk,0,Others,-0.7309548169225506,0.34078012729477686
12133,Anthony Lee,4768,1,160,5,2,3,At Risk,0,Others,-0.9209938415270116,0.6179126888208868
12139,Angela Peterson,4579,1,599,2,2,3,Loyal Customers,0,Others,-0.5695797477472685,-0.49799188620175383
12142,Katherine Long,4588,1,604,3,2,3,Loyal Customers,0,Others,-0.5781124229982829,-0.440405914582347
12143,Cara Wu,4588,1,557,3,2,3,Loyal Customers,0,Others,-0.5929924081727255,-0.44847547149832206
12147,Sarah Clark,4578,1,604,2,2,3,Loyal Customers,0,Others,-0.5668728092235811,-0.5034364791575774
12148,Wyatt Smith,4526,1,157,2,2,3,Loyal Customers,0,Others,-0.6499449744669579,-0.9079420520007081
12152,Michael Brown,4674,1,608,4,2,3,At Risk,0,Others,-0.6735067197437448,0.10234371156599385
12156,Victoria Hall,4683,1,609,4,2,3,At Risk,0,Others,-0.6833057767117329,0.15924291238404112
12157,Samantha Barnes,4667,1,617,4,2,3,At Risk,0,Others,-0.6627896312382623,0.059767550666391646
12159,Ana Patterson,4669,1,599,4,2,3,At Risk,0,Others,-0.6707362717195849,0.06928319497531962
12161,Aimee Huang,4584,1,674,3,2,3,Loyal Customers,0,Others,-0.55145489744136,-0.45359965138864655
12164,Madison Ross,4584,1,600,3,2,3,Loyal Customers,0,Others,-0.574882959205376,-0.46630491121379875
12167,Cody Ward,4675,1,557,4,2,3,At Risk,0,Others,-0.6907770480126313,0.09989044030618228
12170,Corey Andersen,4579,1,685,2,2,3,Loyal Customers,0,Others,-0.5423525408323311,-0.4832263139725229
12176,Melanie Flores,4596,1,570,3,2,3,Loyal Customers,0,Others,-0.597868358612322,-0.3958190147337191
12181,Olivia Cook,4664,1,152,4,2,3,At Risk,0,Others,-0.8066346217040603,-0.03897872436422835
12185,Hailey Carter,4696,1,45,4,2,4,At Risk,0,Others,-0.8764770967121562,0.14434796334014022
12186,Fernando Edwards,4577,1,639,2,2,3,Loyal Customers,0,Others,-0.5546680078225898,-0.5037302911032041
12190,Megan Moore,4600,1,600,3,2,3,Loyal Customers,0,Others,-0.5928663412448989,-0.36545600789343013
12196,Xavier Mohamed,4649,1,639,3,2,3,Loyal Customers,0,Others,-0.635593227000443,-0.04991022616154537
12200,Brandon Hayes,4647,1,45,3,2,4,Loyal Customers,0,Others,-0.8214029892161173,-0.16450180307848866
12201,Grace Rodriguez,4687,1,92,4,2,3,At Risk,0,Others,-0.851481459140482,0.09569001213840796
12212,Rebekah Kov?ír,4558,1,584,2,2,3,Loyal Customers,0,Others,-0.5507254902590466,-0.6329314623148361
12214,Noah Green,4549,1,618,2,2,3,Loyal Customers,0,Others,-0.5298455932675373,-0.6838214186209869
12215,Kaylee James,4552,1,629,2,2,3,Loyal Customers,0,Others,-0.5297349276782699,-0.663023629544679
12217,Kevin Hall,4635,1,613,3,2,3,Loyal Customers,0,Others,-0.6280892488761903,-0.14261702677570515
12221,Roy Malhotra,4759,1,1174,5,2,2,Big Spenders,0,Others,-0.5898504238769122,0.7352815788478324
12225,Jonathan Scott,4811,1,1183,5,2,2,Big Spenders,0,Others,-0.6454470566421706,1.0645857489420893
12226,Heidi Patel,4805,1,1184,5,2,2,Big Spenders,0,Others,-0.638386692948106,1.026939102897291
12228,Anne Alonso,4571,1,598,2,2,3,Loyal Customers,0,Others,-0.5609046521567506,-0.548588030562278
12229,Candice Guo,4754,1,63,5,2,4,At Risk,0,Others,-0.9359681388790445,0.5130157064825945
12230,Deborah Raje,4563,1,28,2,2,5,Loyal Customers,0,Others,-0.7323723558057609,-0.6968773214162021
12232,Dylan Moore,4562,1,598,2,2,3,Loyal Customers,0,Others,-0.550788999759519,-0.6053155386799853
12234,Bradley Sharma,4484,1,640,1,2,3,Loyal Customers,0,Others,-0.4498230042886195,-1.0897428489525067
12235,Brent Lu,4845,1,2478,5,2,2,Big Spenders,0,Others,-0.27367066260587714,1.5012317154380357
12239,Thomas Lee,4655,1,618,3,2,3,Loyal Customers,0,Others,-0.6489854992793767,-0.015697434123544934
12248,Alexander Garcia,4529,1,111,2,2,3,Loyal Customers,0,Others,-0.6678802483445675,-0.896930746843774
12252,Evan Scott,4768,1,45,5,2,4,At Risk,0,Others,-0.9574023158900093,0.5981680282817989
12255,Jack Gonzalez,4790,1,10,5,2,5,At Risk,0,Others,-0.9932103062178744,0.7308260258354096
12257,Mario Chande,4581,1,74,2,2,4,Loyal Customers,0,Others,-0.738040270855025,-0.5755244409651522
12261,Edwin Goel,4548,1,93,2,2,3,Loyal Customers,0,Others,-0.6949342322428833,-0.7802631427569545
12262,Jada Peterson,4653,1,78,3,2,4,Loyal Customers,0,Others,-0.8176991083159042,-0.12101760522213391
12267,Jessica Watson,4650,1,604,3,2,3,Loyal Customers,0,Others,-0.6477980284014342,-0.04961641421591862
12269,Katelyn Morris,4642,1,567,3,2,3,Loyal Customers,0,Others,-0.6505203682636806,-0.10639349578867903
12271,Anna Anderson,4630,1,618,3,2,3,Loyal Customers,0,Others,-0.6208864648426221,-0.17327384556162087
12277,Vincent Zhou,4652,1,2393,3,2,2,Loyal Customers,0,Others,-0.08365672823982602,0.2701479396071983
12279,Chloe Flores,4679,1,10,4,2,5,At Risk,0,Others,-0.8684505933186842,0.031186759050352255
12280,Edward Johnson,4543,1,125,2,2,3,Loyal Customers,0,Others,-0.6791833716197417,-0.806284258633693
12288,Juan Kelly,4631,1,609,3,2,3,Loyal Customers,0,Others,-0.6248597850832834,-0.16851602340715688
12292,Timothy Evans,4457,1,43,1,2,4,Loyal Customers,0,Others,-0.6084835183552697,-1.3624259154085454
12294,Kaylee Peterson,4600,1,152,3,2,3,Loyal Customers,0,Others,-0.7347010935459687,-0.4423743376457028
12297,Molly Mehta,4610,1,570,3,2,3,Loyal Customers,0,Others,-0.6136038178969045,-0.3075762243283966
12301,Julia Henderson,4736,1,134,4,2,3,At Risk,0,Others,-0.8932585586082957,0.41175087197131244
12319,Patrick Morgan,4629,1,561,3,2,3,Loyal Customers,0,Others,-0.6378084429320291,-0.18936338593851787
12327,Tiffany Ye,4614,1,561,3,2,3,Loyal Customers,0,Others,-0.6209490222699764,-0.28390923280136343
12328,Madison Moore,4568,1,74,2,2,4,Loyal Customers,0,Others,-0.7234287729479126,-0.6574641749129517
12329,Julian Butler,4606,1,2442,3,2,2,Loyal Customers,0,Others,-0.01644132884326817,-0.01137971512220666
12339,Lucas Jenkins,4615,1,567,3,2,3,Loyal Customers,0,Others,-0.6201734110719858,-0.27657602014180105
12342,Kelvin Chen,4563,1,561,2,2,3,Loyal Customers,0,Others,-0.5636269920189971,-0.6053651121350384
12343,Cristina She,4563,1,556,2,2,3,Loyal Customers,0,Others,-0.5652099691652144,-0.6062235756367379
12350,Lauren Johnson,4574,1,66,2,2,4,Loyal Customers,0,Others,-0.7327053046466814,-0.6210193777705326
12354,Sophia Scott,4571,1,45,2,2,4,Loyal Customers,0,Others,-0.7359819245283835,-0.6435340938502396
12356,Lance Serrano,4625,1,604,3,2,3,Loyal Customers,0,Others,-0.6196989939646796,-0.20719282565399458
12358,Micah Yang,4739,1,99,5,2,3,At Risk,0,Others,-0.9077112827642273,0.42465079683198514
12359,Alberto Alvarez,4616,1,562,3,2,3,Loyal Customers,0,Others,-0.6228803495956733,-0.2711314271859775
12370,Morgan Washington,4591,1,609,3,2,3,Loyal Customers,0,Others,-0.5799013299844761,-0.4206382817080784
12372,Katherine Roberts,4596,1,564,3,2,3,Loyal Customers,0,Others,-0.5997679311877827,-0.39684917093575844
12374,Gabrielle Murphy,4579,1,561,2,2,3,Loyal Customers,0,Others,-0.58161037405852,-0.5045162088146697
12376,Christian Zhang,4548,1,564,2,2,3,Loyal Customers,0,Others,-0.545817785069214,-0.6993958808968643
12378,Samantha Hayes,4550,1,557,2,2,3,Loyal Customers,0,Others,-0.5502818758288586,-0.6879916168841974
12383,Xavier Barnes,4603,1,600,3,2,3,Loyal Customers,0,Others,-0.5962382253773094,-0.346546838520861
12384,Caleb Allen,4596,1,600,3,2,3,Loyal Customers,0,Others,-0.5883704957350182,-0.3906682337235223
12392,Joanna Moreno,4580,1,613,2,2,3,Loyal Customers,0,Others,-0.5662713731153304,-0.4892851319394723
12394,Jennifer Anderson,4596,1,615,3,2,3,Loyal Customers,0,Others,-0.5836215642963664,-0.38809284321842386
12400,Keith Pal,4603,1,561,3,2,3,Loyal Customers,0,Others,-0.6085854471178044,-0.35324285383411685
12405,Amanda Peterson,4581,1,625,2,2,3,Loyal Customers,0,Others,-0.563596189341879,-0.48092176307787055
12408,Lauren Garcia,4552,1,561,2,2,3,Loyal Customers,0,Others,-0.5512634168668251,-0.6746987331677918
12442,Rafael Zhang,4688,1,89,4,2,4,At Risk,0,Others,-0.8535552068056826,0.10147799049491123
12444,Elijah Jai,4553,1,722,2,2,3,Loyal Customers,0,Others,-0.5014155141360983,-0.6407531519555459
12451,Alex Rogers,4596,1,578,3,2,3,Loyal Customers,0,Others,-0.5953355951783743,-0.3944454731309999
12454,Maurice Deng,4562,1,632,2,2,3,Loyal Customers,0,Others,-0.5400247551652413,-0.599477986868429
12455,Ryan Wang,4567,1,567,2,2,3,Loyal Customers,0,Others,-0.5662232649534171,-0.5791227301029069
12456,Jonathan Perez,4496,1,13,1,2,5,Loyal Customers,0,Others,-0.6618158749539106,-1.121757494575344
12457,Aidan Simmons,4701,1,157,4,2,3,At Risk,0,Others,-0.8466382155242397,0.19509282806582356
12459,Mackenzie Edwards,4622,1,42,3,2,4,Loyal Customers,0,Others,-0.7942537410670931,-0.3225932926175843
12461,Javier Ramos,4548,1,649,2,2,3,Loyal Customers,0,Others,-0.51890717358352,-0.6848020013679733
12463,Seth Jones,4553,1,567,2,2,3,Loyal Customers,0,Others,-0.5504878056688345,-0.6673655205082295
12471,Samuel Young,4703,1,107,4,2,3,At Risk,0,Others,-0.864715909741353,0.19911430596387494
12472,Jeremy Baker,4553,1,600,2,2,3,Loyal Customers,0,Others,-0.5400401565038003,-0.661699661397013
12474,Jesse James,4785,1,133,5,2,3,At Risk,0,Others,-0.9486492615335781,0.7204289456896014
12475,Julia Williams,4565,1,600,2,2,3,Loyal Customers,0,Others,-0.5535276930334426,-0.5860629839067364
12476,Richard Martin,4654,1,122,3,2,3,Loyal Customers,0,Others,-0.8048928708066622,-0.1071600699496555
12486,Isabella Lee,4480,1,90,1,2,4,Loyal Customers,0,Others,-0.6194546448626413,-1.2093860599695407
12488,Gabriel Evans,4529,1,90,2,2,4,Loyal Customers,0,Others,-0.6745287523586803,-0.9005362935509119
12491,Nicholas Wilson,4711,1,44,4,2,4,At Risk,0,Others,-0.8936531128034525,0.23872211750264594
12492,Miguel Taylor,4637,1,44,3,2,4,Loyal Customers,0,Others,-0.810479970870659,-0.22770406035405893
12495,Nicole Foster,4493,1,90,1,2,4,Loyal Customers,0,Others,-0.6340661427697537,-1.1274463260217413
12506,Connor Sharma,4539,1,617,2,2,3,Loyal Customers,0,Others,-0.518922574922079,-0.7470236758965572
12509,Blake Jones,4520,1,561,1,2,3,Loyal Customers,0,Others,-0.5152966527877793,-0.8763965398085289
12517,Ashley Miller,4575,1,599,2,2,3,Loyal Customers,0,Others,-0.5650839022373878,-0.5232041120318459
12523,Sydney Green,4743,1,121,5,2,3,At Risk,0,Others,-0.9052420288307519,0.45364026206955504
12529,Jaime Ferrier,4585,1,76,3,2,4,Loyal Customers,0,Others,-0.7419029255064188,-0.5499688297343803
12544,Michele Sanchez,4612,1,13,3,2,5,Loyal Customers,0,Others,-0.7921953947404516,-0.3906029455026716
12551,Jennifer Cook,4541,1,112,2,2,3,Loyal Customers,0,Others,-0.6810511894449662,-0.8211223766531577
12553,Caleb Russell,4515,1,104,1,2,3,Loyal Customers,0,Others,-0.6543609570646892,-0.9863753861514759
12569,Paige Diaz,4546,1,567,2,2,3,Loyal Customers,0,Others,-0.5426200760265433,-0.7114869157108906
12583,Stephanie Simmons,4571,1,629,2,2,3,Loyal Customers,0,Others,-0.5510901938502033,-0.5432655568517413
12586,Kaitlyn Moore,4537,1,565,2,2,3,Loyal Customers,0,Others,-0.5331376144877986,-0.7685578092292777
12588,Hailey Gonzalez,4513,1,565,1,2,3,Loyal Customers,0,Others,-0.5061625414285141,-0.9198311642098308
12598,Meredith Perez,4817,1,2482,5,2,2,Big Spenders,0,Others,-0.2409333623197381,1.3254329054287504
12600,Mackenzie Roberts,4494,1,43,1,2,4,Loyal Customers,0,Others,-0.6500700893216664,-1.1292128264801933
12604,Shane Malhotra,4492,1,2373,1,2,2,Champions,0,Others,0.08984518357053392,-0.7417749476032858
12606,Deanna Sabella,4511,1,2345,1,2,2,Champions,0,Others,0.05962524537978356,-0.6268242705198651
12607,Kenneth Raje,4828,1,2544,5,2,2,Big Spenders,0,Others,-0.23366802085881563,1.4054114738825771
12608,Wayne She,4830,1,2451,5,2,2,Big Spenders,0,Others,-0.2653593185333977,1.402050165666013
12609,Jessie Blanco,4790,1,2511,5,2,2,Big Spenders,0,Others,-0.20140513767998294,1.160229469385485
12610,Clarence Li,4708,1,13,4,2,5,At Risk,0,Others,-0.9000956869775891,0.21449047441954008
12613,Rosa Liu,4498,1,2396,1,2,2,Champions,0,Others,0.09038311017831238,-0.7000076767503298
12615,Rachel Cook,4706,1,144,4,2,3,At Risk,0,Others,-0.8563737629917556,0.22437610524902013
12617,Karen Roberts,4581,1,819,2,2,3,Loyal Customers,0,Others,-0.5021766760686479,-0.447613379211931
12619,Dale Holt,4805,1,2481,5,2,2,Big Spenders,0,Others,-0.22776242121933937,1.2496245352381339
12620,Ricardo Tang,4585,1,806,3,2,3,Loyal Customers,0,Others,-0.5107882621586936,-0.42463315848625754
12622,Felicia Townsend,4493,1,2310,1,2,2,Champions,0,Others,0.0687757101507258,-0.746288531267176
12623,Darren Moreno,4672,1,572,4,2,3,At Risk,0,Others,-0.6826562324415688,0.08355666143871157
12625,Jillian Malhotra,4701,1,63,4,2,4,At Risk,0,Others,-0.8763981858731249,0.1789537142338735
12630,Alfredo Gill,4806,1,2466,5,2,2,Big Spenders,0,Others,-0.23363531403546142,1.2533522011905585
12631,Dominic Fernandez,4799,1,2481,5,2,2,Big Spenders,0,Others,-0.22101865295451834,1.2118061964929958
12632,Colin Wang,4460,1,48,1,2,4,Loyal Customers,0,Others,-0.610272425341463,-1.3426582825342768
12633,Kristen Zhou,4746,1,163,5,2,3,At Risk,0,Others,-0.8953169049349372,0.4797605248563997
12636,Alvin Luo,4809,1,2452,5,2,2,Big Spenders,0,Others,-0.2414395341772805,1.269857672758369
12637,Rachael Gonzalez,4791,1,2480,5,2,2,Big Spenders,0,Others,-0.21234355736400035,1.1612100521324715
12638,Yolanda Jai,4591,1,28,3,2,5,Loyal Customers,0,Others,-0.7638432743749259,-0.5203917406055569
12648,Wayne Shen,4580,1,13,2,2,5,Loyal Customers,0,Others,-0.7562286306614059,-0.5923007521434088
12667,Olivia Anderson,4573,1,2453,2,2,2,Champions,0,Others,0.02413194633492591,-0.2174919585167281
12668,Harold Arun,4488,1,2398,1,2,2,Champions,0,Others,0.10225591481150106,-0.7626948559248804
12669,Jessica Hughes,4557,1,564,2,2,3,Loyal Customers,0,Others,-0.5559334374664456,-0.642668372779157
12671,Mya Henderson,4815,1,43,5,2,4,At Risk,0,Others,-1.0108616914895947,0.8940682963847021
12672,Fernando Thomas,4575,1,194,2,2,3,Loyal Customers,0,Others,-0.6933050510809888,-0.5927396556695032
12689,Olivia Thomas,4832,1,1215,5,2,2,Big Spenders,0,Others,-0.6589191918332536,1.2024441009609497
12690,Kayla Hall,4659,1,44,4,2,4,At Risk,0,Others,-0.835207121175003,-0.08903681828855209
12693,Isaac King,4653,1,43,3,2,4,Loyal Customers,0,Others,-0.8287799483394254,-0.1270268497340302
12696,Elijah Coleman,4807,1,151,5,2,3,At Risk,0,Others,-0.9676776941115397,0.8621866563612263
12697,Autumn Li,4764,1,233,5,2,3,At Risk,0,Others,-0.8933865296823583,0.605234030115607
12700,Nicholas Walker,4630,1,1274,3,2,2,Loyal Customers,0,Others,-0.4131998632589129,-0.06064343413865025
12705,Christopher Moore,4570,1,600,2,2,3,Loyal Customers,0,Others,-0.5591474999207935,-0.5545477016191213
12708,William Anderson,4521,1,565,1,2,3,Loyal Customers,0,Others,-0.5151542324482756,-0.8694067125496464
12715,Joseph Williams,4779,1,45,5,2,4,At Risk,0,Others,-0.9697658910421814,0.6675016493145525
12719,Nelson Blanco,4553,1,567,2,2,3,Loyal Customers,0,Others,-0.5504878056688345,-0.6673655205082295
12724,Jose Phillips,4567,1,628,2,2,3,Loyal Customers,0,Others,-0.5469109437695661,-0.5686494753821734
12733,Xavier Wood,4749,1,74,5,2,4,At Risk,0,Others,-0.9268657822700155,0.4833890438987183
12734,Natasha Gomez,4563,1,567,2,2,3,Loyal Customers,0,Others,-0.5617274194435363,-0.604334955932999
12737,Sydney Rivera,4720,1,43,4,2,4,At Risk,0,Others,-0.9040853606299275,0.29527793292001336
12740,Virginia Kapoor,4541,1,573,2,2,3,Loyal Customers,0,Others,-0.5351006965637316,-0.7419720417964665
12743,Morgan Cox,4564,1,615,2,2,3,Loyal Customers,0,Others,-0.5476548002173205,-0.5897906498591611
12745,Barry Prasad,4550,1,567,2,2,3,Loyal Customers,0,Others,-0.547115921536424,-0.6862746898807985
12746,Dana Vazquez,4724,1,44,4,2,4,At Risk,0,Others,-0.9082646107105649,0.32066185145044535
12748,Theodore Romero,4729,1,1142,4,2,3,At Risk,0,Others,-0.5662626362885975,0.5406957187112645
12750,Brandi Ashe,4582,1,78,2,2,4,Loyal Customers,0,Others,-0.7378978505155214,-0.5685346137062697
12753,Devin Torres,4748,1,1164,5,2,2,Big Spenders,0,Others,-0.5806528030171749,0.66423103081168
12754,Arthur Sara,4730,1,1193,4,2,2,Big Spenders,0,Others,-0.5512402307746512,0.5557551028861222
12757,Omar Jai,4753,1,151,5,2,3,At Risk,0,Others,-0.9069837797281499,0.5218216076549822
12759,Virginia Malhotra,4799,1,1755,5,2,2,Big Spenders,0,Others,-0.4508669345852697,1.0871572960462326
12760,Clinton Alonso,4823,1,2476,5,2,2,Big Spenders,0,Others,-0.24957670316001998,1.3622210879718493
12761,Nina Sharma,4740,1,1183,5,2,2,Big Spenders,0,Others,-0.5656457988417877,0.6170687404579536
12763,Ruben Ramos,4733,1,1164,4,2,2,Big Spenders,0,Others,-0.5637933823551221,0.5696851839488344
12765,Alisha Liu,4792,1,2457,5,2,2,Big Spenders,0,Others,-0.22074921361407007,1.163564176482177
12766,Kelly Price,4761,1,2535,5,2,2,Big Spenders,0,Others,-0.16121196743150462,0.9815614569254746
12772,Julio Gomez,4711,1,83,4,2,4,At Risk,0,Others,-0.8813058910629575,0.24541813281590186
12774,Jon Cai,4754,1,89,5,2,4,At Risk,0,Others,-0.9277366577187146,0.5174797166914318
12775,Reginald Harrison,4749,1,1234,5,2,2,Big Spenders,0,Others,-0.5596150843476029,0.6825525762929956
12777,Cristina Yuan,4768,1,2478,5,2,2,Big Spenders,0,Others,-0.18712563654067307,1.0158963682087616
12778,Candice Zhang,4723,1,1179,4,2,2,Big Spenders,0,Others,-0.5478048371417684,0.5092300098787023
12780,Deanna Dominguez,4697,1,1147,4,2,3,At Risk,0,Others,-0.5287128950633344,0.33985637557222675
12781,Mason Stewart,4757,1,1751,5,2,2,Big Spenders,0,Others,-0.4049269384484959,0.8217421540289053
12782,Jordyn Ross,4556,1,567,2,2,3,Loyal Customers,0,Others,-0.5538596898012451,-0.6484563511356604
12789,Michael Smith,4610,1,1215,3,2,2,Loyal Customers,0,Others,-0.4093997660348733,-0.19683443260916478
12790,Ryan Walker,4577,1,1251,2,2,2,Champions,0,Others,-0.3609116051255928,-0.3986543584951888
12791,Isabella Williams,4656,1,47,3,2,4,Loyal Customers,0,Others,-0.830885450754862,-0.10743090956010148
12795,Abigail Powell,4569,1,1250,2,2,2,Champions,0,Others,-0.3522365095350748,-0.449250502855713
12800,Carolyn Chandra,4498,1,1229,1,2,2,Champions,0,Others,-0.2790837557488045,-0.9003730580469865
12802,Taylor Wood,4798,1,83,5,2,4,At Risk,0,Others,-0.9790905309028634,0.7937840446204063
12808,Carson Hughes,4545,1,608,2,2,3,Loyal Customers,0,Others,-0.5285157020500912,-0.710750571454478
12814,Hannah Bennett,4555,1,564,2,2,3,Loyal Customers,0,Others,-0.5536855147115053,-0.6552744856942031
12816,Julia Ward,4567,1,724,2,2,3,Loyal Customers,0,Others,-0.5165177825621939,-0.5521669761495436
12822,Jordan Lal,4523,1,639,1,2,3,Loyal Customers,0,Others,-0.4939740934392,-0.8440953398094481
12833,Alexandra Ramirez,4538,1,687,2,2,3,Loyal Customers,0,Others,-0.4956369334975667,-0.7413082433302876
12834,Kevin Gonzales,4513,1,722,1,2,3,Loyal Customers,0,Others,-0.45645705903729106,-0.8928754102564673
12835,Ethan Long,4531,1,562,2,2,3,Loyal Customers,0,Others,-0.5273436325107078,-0.8068912260754357
12836,Marcus Jackson,4534,1,604,2,2,3,Loyal Customers,0,Others,-0.5174185086148931,-0.780770963288591
12837,Chloe Carter,4520,1,599,1,2,3,Loyal Customers,0,Others,-0.5032660264765279,-0.869872217195613
12842,Sydney Phillips,4518,1,659,1,2,3,Loyal Customers,0,Others,-0.48202237796697994,-0.8721767680902655
12846,Madeline Turner,4524,1,608,2,2,3,Loyal Customers,0,Others,-0.5049125131232174,-0.8431147570624619
12848,Chad Sharma,4538,1,722,2,2,3,Loyal Customers,0,Others,-0.48455609347404566,-0.7352989988183912
12849,Pamela Sai,4539,1,561,2,2,3,Loyal Customers,0,Others,-0.5366519189597128,-0.7566384671155912
12850,Alexis Simmons,4531,1,600,2,2,3,Loyal Customers,0,Others,-0.5153130061994564,-0.8003669034625197
12855,Megan Torres,4530,1,584,2,2,3,Loyal Customers,0,Others,-0.5192545716898815,-0.809417043125481
12856,Carlos Watson,4520,1,624,1,2,3,Loyal Customers,0,Others,-0.4953511407454414,-0.8655798996871157
12857,Sarah Taylor,4539,1,604,2,2,3,Loyal Customers,0,Others,-0.523038315502244,-0.7492556810009758
12858,Alexandra Anderson,4526,1,600,2,2,3,Loyal Customers,0,Others,-0.5096931993121054,-0.831882185750135
12862,Keith Anand,4797,1,153,5,2,3,At Risk,0,Others,-0.9558048894783511,0.7994994771866758
12865,Chloe Jackson,4634,1,85,3,2,4,Loyal Customers,0,Others,-0.7941276741392665,-0.23957382901269236
12871,Elijah Henderson,4489,1,624,1,2,3,Loyal Customers,0,Others,-0.4605083380438657,-1.0609746498703299
12872,Bailey Richardson,4500,1,674,1,2,3,Loyal Customers,0,Others,-0.45704214173386476,-0.9830563938205817
12873,Matthew Garcia,4491,1,556,1,2,3,Loyal Customers,0,Others,-0.4842847499873613,-1.0600436405783966
12874,Nicole Miller,4503,1,629,1,2,3,Loyal Customers,0,Others,-0.474660820182231,-0.9718733959633079
12883,Alexia Butler,4499,1,604,1,2,3,Loyal Customers,0,Others,-0.4780798604034367,-1.0013779393018973
12885,Ethan Ross,4482,1,604,1,2,3,Loyal Customers,0,Others,-0.45897251698644365,-1.108529899079789
12899,Shawna Rai,4649,1,604,3,2,3,Loyal Customers,0,Others,-0.646674067023964,-0.05591947067344167
12900,Lindsey Nath,4544,1,574,2,2,3,Loyal Customers,0,Others,-0.5381559852668987,-0.7228911797235574
12903,Julie Kumar,4617,1,564,3,2,3,Loyal Customers,0,Others,-0.6233711201146566,-0.26448498532777465
12905,Haley Washington,4735,1,1198,4,2,2,Big Spenders,0,Others,-0.5552770605157848,0.5881288486754369
12907,Alan Ma,4744,1,2443,5,2,2,Big Spenders,0,Others,-0.17123140350490978,0.8586137687163126
12914,Riley Cooper,4480,1,48,1,2,4,Loyal Customers,0,Others,-0.6327516528908665,-1.2165971533838162
12916,Lawrence Serrano,4510,1,28,1,2,5,Loyal Customers,0,Others,-0.6728024027998413,-1.0309393136649232
12920,Jordan Parker,4662,1,58,4,2,4,At Risk,0,Others,-0.8341466692980051,-0.06772395111122445
12922,Charles Lee,4743,1,2465,5,2,2,Big Spenders,0,Others,-0.1631423426840835,0.8560879516662672
12923,Cody Richardson,4725,1,2466,4,2,2,Big Spenders,0,Others,-0.14259444246037675,0.7428046281311923
12924,Alejandro Sun,4677,1,1174,4,2,2,Big Spenders,0,Others,-0.4976855909243573,0.2184309493309431
12925,Amber Wright,4689,1,1129,4,2,3,At Risk,0,Others,-0.5254199217699552,0.2863414553059243
12926,Marie Torres,4722,1,2457,4,2,2,Big Spenders,0,Others,-0.14207191719115736,0.7223502244555642
12927,Lydia Weber,4664,1,2443,4,2,2,Big Spenders,0,Others,-0.08131449330729525,0.3543692521144694
12930,Kristin Xie,4583,1,84,2,2,4,Loyal Customers,0,Others,-0.7371222393175307,-0.5612014010467072
12931,Meagan Arun,4682,1,1243,4,2,2,Big Spenders,0,Others,-0.4814603131939096,0.26179302794201104
12940,Jodi Nara,4748,1,1710,5,2,2,Big Spenders,0,Others,-0.40779169865024617,0.7579752451972622
12947,Kelli Luo,4551,1,54,2,2,4,Loyal Customers,0,Others,-0.7106533381157888,-0.7680499886976412
12950,Kelvin Deng,4731,1,93,4,2,3,At Risk,0,Others,-0.9006191643199265,0.37319618896976153
12951,Roger Zhou,4581,1,89,2,2,4,Loyal Customers,0,Others,-0.7332913394163731,-0.5729490504600538
12955,Jonathon Serrano,4746,1,1178,5,2,2,Big Spenders,0,Others,-0.5739725442528261,0.6540286157013924
12956,Lucas Cook,4492,1,44,1,2,4,Loyal Customers,0,Others,-0.6475055711374826,-1.1416472466948995
12959,Amy Lin,4521,1,663,1,2,3,Loyal Customers,0,Others,-0.4841278803824166,-0.8525808279163367
12961,Eugene Zheng,4617,1,600,3,2,3,Loyal Customers,0,Others,-0.611973684661892,-0.2583040481155385
12962,Karen Huang,4605,1,685,3,2,3,Loyal Customers,0,Others,-0.5715755366465558,-0.31934684607692393
12972,Lindsey Jai,4503,1,99,1,2,3,Loyal Customers,0,Others,-0.6424563976812644,-1.0628705271434518
12984,Taylor Reed,4705,1,1195,4,2,2,Big Spenders,0,Others,-0.5225080054794098,0.3985220768487259
12987,Tanya Torres,4708,1,1184,4,2,2,Big Spenders,0,Others,-0.5293624393334984,0.41554262651755625
12988,Dawn Sharma,4700,1,1147,4,2,3,At Risk,0,Others,-0.5320847791957449,0.35876554494479584
12989,Cesar S?ínchez,4688,1,1179,4,2,2,Big Spenders,0,Others,-0.508466188930312,0.288623033865396
13011,Walter Alvarez,4522,1,565,1,2,3,Loyal Customers,0,Others,-0.5162781938257458,-0.8631036560921234
13012,Morgan Thompson,4676,1,1179,4,2,2,Big Spenders,0,Others,-0.49497865240066985,0.21298635637511956
13014,Jay Ruiz,4711,1,89,4,2,4,At Risk,0,Others,-0.8794063184874968,0.2464482890179412
13017,Karla Sharma,4642,1,44,3,2,4,Loyal Customers,0,Others,-0.8160997777580099,-0.19618877806644372
13022,Clinton Munoz,4555,1,156,2,2,3,Loyal Customers,0,Others,-0.6828564498428366,-0.7253251074328799
13023,Dale Beck,4525,1,561,2,2,3,Loyal Customers,0,Others,-0.5209164596751302,-0.8448812575209138
13025,Marie Malhotra,4574,1,604,2,2,3,Loyal Customers,0,Others,-0.5623769637137004,-0.5286487049876695
13026,Eugene Zeng,4603,1,578,3,2,3,Loyal Customers,0,Others,-0.6032033248206655,-0.3503240779283387
13027,Jill Serrano,4683,1,1213,4,2,2,Big Spenders,0,Others,-0.4920821374486835,0.26294530338933725
